date,time,place,reading,type
"Friday,December 02,2016","11:00 PM","THAMEL",53,R
"Friday,December 02,2016","11:00 PM","THAPATHALI",72,R
"Friday,December 02,2016","11:00 PM","BALKHU",64,R
"Friday,December 02,2016","11:00 PM","BOUDHA",86,R
"Friday,December 02,2016","11:00 PM","BUDANILKANTHA",35,R
"Friday,December 02,2016","11:00 PM","EKANTAKUNA",48,R
"Friday,December 02,2016","11:00 PM","GALKOPAKHA",66,R
"Friday,December 02,2016","11:00 PM","HATTISAR",51,R
"Friday,December 02,2016","11:00 PM","KALANKI",51,R
"Friday,December 02,2016","11:00 PM","KALIMATI",80,R
"Friday,December 02,2016","11:00 PM","KOTESHWOR",33,R
"Friday,December 02,2016","11:00 PM","NEW BANESWOR",84,R
"Friday,December 02,2016","11:00 PM","PUTALISADAK",37,R
"Friday,December 02,2016","11:00 PM","SAATDOBATO",24,R
"Friday,December 02,2016","11:00 PM","THAMEL",53,R
"Friday,December 02,2016","11:00 PM","THAPATHALI",72,R
"Friday,December 02,2016","11:00 PM","BALKHU",64,R
"Friday,December 02,2016","11:00 PM","BOUDHA",86,R
"Friday,December 02,2016","11:00 PM","BUDANILKANTHA",35,R
"Friday,December 02,2016","11:00 PM","EKANTAKUNA",48,R
"Friday,December 02,2016","11:00 PM","GALKOPAKHA",66,R
"Friday,December 02,2016","11:00 PM","HATTISAR",51,R
"Friday,December 02,2016","11:00 PM","KALANKI",51,R
"Friday,December 02,2016","11:00 PM","KALIMATI",80,R
"Friday,December 02,2016","11:00 PM","KOTESHWOR",33,R
"Friday,December 02,2016","11:00 PM","NEW BANESWOR",84,R
"Friday,December 02,2016","11:00 PM","PUTALISADAK",37,R
"Friday,December 02,2016","11:00 PM","SAATDOBATO",24,R
"Friday,December 02,2016","11:00 PM","THAMEL",53,R
"Friday,December 02,2016","11:00 PM","THAPATHALI",72,R
"Friday,December 02,2016","05:00 AM","BALKHU",70,R
"Friday,December 02,2016","05:00 AM","BOUDHA",80,R
"Friday,December 02,2016","05:00 AM","BUDANILKANTHA",36,R
"Friday,December 02,2016","05:00 AM","EKANTAKUNA",51,R
"Friday,December 02,2016","05:00 AM","GALKOPAKHA",69,R
"Friday,December 02,2016","05:00 AM","HATTISAR",50,R
"Friday,December 02,2016","05:00 AM","KALANKI",51,R
"Friday,December 02,2016","05:00 AM","KALIMATI",83,R
"Friday,December 02,2016","05:00 AM","KOTESHWOR",34,R
"Friday,December 02,2016","05:00 AM","NEW BANESWOR",93,R
"Friday,December 02,2016","05:00 AM","PUTALISADAK",40,R
"Friday,December 02,2016","05:00 AM","SAATDOBATO",26,R
"Friday,December 02,2016","05:00 AM","THAMEL",57,R
"Friday,December 02,2016","05:00 AM","THAPATHALI",76,R
"Friday,December 02,2016","06:00 AM","BALKHU",71,R
"Friday,December 02,2016","06:00 AM","BOUDHA",81,R
"Friday,December 02,2016","06:00 AM","BUDANILKANTHA",36,R
"Friday,December 02,2016","06:00 AM","EKANTAKUNA",51,R
"Friday,December 02,2016","06:00 AM","GALKOPAKHA",70,R
"Friday,December 02,2016","06:00 AM","HATTISAR",51,R
"Friday,December 02,2016","06:00 AM","KALANKI",52,R
"Friday,December 02,2016","06:00 AM","KALIMATI",85,R
"Friday,December 02,2016","06:00 AM","KOTESHWOR",35,R
"Friday,December 02,2016","06:00 AM","NEW BANESWOR",94,R
"Friday,December 02,2016","06:00 AM","PUTALISADAK",41,R
"Friday,December 02,2016","06:00 AM","SAATDOBATO",27,R
"Friday,December 02,2016","06:00 AM","THAMEL",58,R
"Friday,December 02,2016","06:00 AM","THAPATHALI",77,R
"Friday,December 02,2016","07:00 AM","BALKHU",75,R
"Friday,December 02,2016","07:00 AM","BOUDHA",82,R
"Friday,December 02,2016","07:00 AM","BUDANILKANTHA",38,R
"Friday,December 02,2016","07:00 AM","EKANTAKUNA",52,R
"Friday,December 02,2016","07:00 AM","GALKOPAKHA",72,R
"Friday,December 02,2016","07:00 AM","HATTISAR",52,R
"Friday,December 02,2016","07:00 AM","KALANKI",53,R
"Friday,December 02,2016","06:00 AM","KALIMATI",85,R
"Friday,December 02,2016","07:00 AM","KOTESHWOR",35,R
"Friday,December 02,2016","07:00 AM","NEW BANESWOR",97,R
"Friday,December 02,2016","07:00 AM","PUTALISADAK",41,R
"Friday,December 02,2016","07:00 AM","SAATDOBATO",28,R
"Friday,December 02,2016","07:00 AM","THAMEL",59,R
"Friday,December 02,2016","07:00 AM","THAPATHALI",76,R
"Friday,December 02,2016","08:00 AM","BALKHU",76,R
"Friday,December 02,2016","08:00 AM","BOUDHA",84,R
"Friday,December 02,2016","08:00 AM","BUDANILKANTHA",39,R
"Friday,December 02,2016","08:00 AM","EKANTAKUNA",51,R
"Friday,December 02,2016","08:00 AM","GALKOPAKHA",72,R
"Friday,December 02,2016","08:00 AM","HATTISAR",54,R
"Friday,December 02,2016","08:00 AM","KALANKI",53,R
"Friday,December 02,2016","06:00 AM","KALIMATI",85,R
"Friday,December 02,2016","08:00 AM","KOTESHWOR",37,R
"Friday,December 02,2016","08:00 AM","NEW BANESWOR",101,R
"Friday,December 02,2016","08:00 AM","PUTALISADAK",42,R
"Friday,December 02,2016","08:00 AM","SAATDOBATO",28,R
"Friday,December 02,2016","08:00 AM","THAMEL",60,R
"Friday,December 02,2016","08:00 AM","THAPATHALI",78,R
"Friday,December 02,2016","09:00 AM","BALKHU",77,R
"Friday,December 02,2016","09:00 AM","BOUDHA",86,R
"Friday,December 02,2016","09:00 AM","BUDANILKANTHA",39,R
"Friday,December 02,2016","09:00 AM","EKANTAKUNA",52,R
"Friday,December 02,2016","09:00 AM","GALKOPAKHA",73,R
"Friday,December 02,2016","09:00 AM","HATTISAR",57,R
"Friday,December 02,2016","09:00 AM","KALANKI",52,R
"Friday,December 02,2016","06:00 AM","KALIMATI",85,R
"Friday,December 02,2016","09:00 AM","KOTESHWOR",38,R
"Friday,December 02,2016","09:00 AM","NEW BANESWOR",103,R
"Friday,December 02,2016","09:00 AM","PUTALISADAK",43,R
"Friday,December 02,2016","09:00 AM","SAATDOBATO",29,R
"Friday,December 02,2016","09:00 AM","THAMEL",61,R
"Friday,December 02,2016","09:00 AM","THAPATHALI",78,R
"Friday,December 02,2016","10:00 AM","BALKHU",77,R
"Friday,December 02,2016","10:00 AM","BOUDHA",85,R
"Friday,December 02,2016","10:00 AM","BUDANILKANTHA",38,R
"Friday,December 02,2016","10:00 AM","EKANTAKUNA",53,R
"Friday,December 02,2016","10:00 AM","GALKOPAKHA",74,R
"Friday,December 02,2016","10:00 AM","HATTISAR",57,R
"Friday,December 02,2016","10:00 AM","KALANKI",52,R
"Friday,December 02,2016","06:00 AM","KALIMATI",85,R
"Friday,December 02,2016","10:00 AM","KOTESHWOR",37,R
"Friday,December 02,2016","10:00 AM","NEW BANESWOR",101,R
"Friday,December 02,2016","10:00 AM","PUTALISADAK",44,R
"Friday,December 02,2016","10:00 AM","SAATDOBATO",29,R
"Friday,December 02,2016","10:00 AM","THAMEL",62,R
"Friday,December 02,2016","10:00 AM","THAPATHALI",79,R
"Friday,December 02,2016","11:00 AM","BALKHU",76,R
"Friday,December 02,2016","11:00 AM","BOUDHA",84,R
"Friday,December 02,2016","11:00 AM","BUDANILKANTHA",38,R
"Friday,December 02,2016","11:00 AM","EKANTAKUNA",51,R
"Friday,December 02,2016","11:00 AM","GALKOPAKHA",72,R
"Friday,December 02,2016","11:00 AM","HATTISAR",57,R
"Friday,December 02,2016","11:00 AM","KALANKI",52,R
"Friday,December 02,2016","06:00 AM","KALIMATI",85,R
"Friday,December 02,2016","11:00 AM","KOTESHWOR",37,R
"Friday,December 02,2016","11:00 AM","NEW BANESWOR",102,R
"Friday,December 02,2016","11:00 AM","PUTALISADAK",44,R
"Friday,December 02,2016","11:00 AM","SAATDOBATO",29,R
"Friday,December 02,2016","11:00 AM","THAMEL",60,R
"Friday,December 02,2016","11:00 AM","THAPATHALI",80,R
"Friday,December 02,2016","00:00 PM","BALKHU",75,R
"Friday,December 02,2016","00:00 PM","BOUDHA",82,R
"Friday,December 02,2016","00:00 PM","BUDANILKANTHA",38,R
"Friday,December 02,2016","00:00 PM","EKANTAKUNA",50,R
"Friday,December 02,2016","00:00 PM","GALKOPAKHA",70,R
"Friday,December 02,2016","00:00 PM","HATTISAR",57,R
"Friday,December 02,2016","00:00 PM","KALANKI",51,R
"Friday,December 02,2016","06:00 AM","KALIMATI",85,R
"Friday,December 02,2016","00:00 PM","KOTESHWOR",36,R
"Friday,December 02,2016","00:00 PM","NEW BANESWOR",99,R
"Friday,December 02,2016","00:00 PM","PUTALISADAK",43,R
"Friday,December 02,2016","00:00 PM","SAATDOBATO",28,R
"Friday,December 02,2016","00:00 PM","THAMEL",59,R
"Friday,December 02,2016","00:00 PM","THAPATHALI",79,R
"Friday,December 02,2016","07:00 AM","BALKHU",127,H
"Friday,December 02,2016","08:00 AM","BOUDHA",159,H
"Friday,December 02,2016","08:00 AM","BUDANILKANTHA",81,H
"Friday,December 02,2016","10:00 AM","EKANTAKUNA",95,H
"Friday,December 02,2016","09:00 AM","GALKOPAKHA",129,H
"Friday,December 02,2016","10:00 AM","HATTISAR",101,H
"Thursday,December 01,2016","08:00 PM","KALANKI",115,H
"Thursday,December 01,2016","07:00 AM","KALIMATI",174,H
"Thursday,December 01,2016","09:00 AM","KOTESHWOR",71,H
"Friday,December 02,2016","08:00 AM","NEW BANESWOR",251,H
"Friday,December 02,2016","09:00 AM","PUTALISADAK",78,H
"Thursday,December 01,2016","08:00 PM","SAATDOBATO",73,H
"Friday,December 02,2016","01:00 PM","BALKHU",54,R
"Friday,December 02,2016","01:00 PM","BOUDHA",82,R
"Friday,December 02,2016","01:00 PM","BUDANILKANTHA",37,R
"Friday,December 02,2016","01:00 PM","EKANTAKUNA",51,R
"Friday,December 02,2016","01:00 PM","GALKOPAKHA",69,R
"Friday,December 02,2016","01:00 PM","HATTISAR",57,R
"Friday,December 02,2016","01:00 PM","KALANKI",51,R
"Friday,December 02,2016","06:00 AM","KALIMATI",85,R
"Friday,December 02,2016","01:00 PM","KOTESHWOR",36,R
"Friday,December 02,2016","01:00 PM","NEW BANESWOR",98,R
"Friday,December 02,2016","01:00 PM","PUTALISADAK",43,R
"Friday,December 02,2016","01:00 PM","SAATDOBATO",28,R
"Friday,December 02,2016","01:00 PM","THAMEL",58,R
"Friday,December 02,2016","01:00 PM","THAPATHALI",79,R
"Friday,December 02,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Friday,December 02,2016","02:00 PM","BALKHU",54,R
"Friday,December 02,2016","02:00 PM","BOUDHA",81,R
"Friday,December 02,2016","02:00 PM","BUDANILKANTHA",37,R
"Friday,December 02,2016","02:00 PM","EKANTAKUNA",51,R
"Friday,December 02,2016","02:00 PM","GALKOPAKHA",68,R
"Friday,December 02,2016","02:00 PM","HATTISAR",56,R
"Friday,December 02,2016","02:00 PM","KALANKI",51,R
"Friday,December 02,2016","06:00 AM","KALIMATI",85,R
"Friday,December 02,2016","02:00 PM","KOTESHWOR",35,R
"Friday,December 02,2016","02:00 PM","NEW BANESWOR",98,R
"Friday,December 02,2016","02:00 PM","PUTALISADAK",43,R
"Friday,December 02,2016","02:00 PM","SAATDOBATO",28,R
"Friday,December 02,2016","02:00 PM","THAMEL",58,R
"Friday,December 02,2016","02:00 PM","THAPATHALI",78,R
"Friday,December 02,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Friday,December 02,2016","03:00 PM","BALKHU",54,R
"Friday,December 02,2016","03:00 PM","BOUDHA",82,R
"Friday,December 02,2016","03:00 PM","BUDANILKANTHA",37,R
"Friday,December 02,2016","03:00 PM","EKANTAKUNA",51,R
"Friday,December 02,2016","03:00 PM","GALKOPAKHA",68,R
"Friday,December 02,2016","03:00 PM","HATTISAR",56,R
"Friday,December 02,2016","03:00 PM","KALANKI",50,R
"Friday,December 02,2016","06:00 AM","KALIMATI",85,R
"Friday,December 02,2016","03:00 PM","KOTESHWOR",35,R
"Friday,December 02,2016","03:00 PM","NEW BANESWOR",98,R
"Friday,December 02,2016","03:00 PM","PUTALISADAK",43,R
"Friday,December 02,2016","03:00 PM","SAATDOBATO",28,R
"Friday,December 02,2016","03:00 PM","THAMEL",58,R
"Friday,December 02,2016","03:00 PM","THAPATHALI",78,R
"Friday,December 02,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Friday,December 02,2016","04:00 PM","BALKHU",54,R
"Friday,December 02,2016","04:00 PM","BOUDHA",83,R
"Friday,December 02,2016","04:00 PM","BUDANILKANTHA",37,R
"Friday,December 02,2016","04:00 PM","EKANTAKUNA",51,R
"Friday,December 02,2016","04:00 PM","GALKOPAKHA",69,R
"Friday,December 02,2016","04:00 PM","HATTISAR",56,R
"Friday,December 02,2016","04:00 PM","KALANKI",50,R
"Friday,December 02,2016","06:00 AM","KALIMATI",85,R
"Friday,December 02,2016","04:00 PM","KOTESHWOR",35,R
"Friday,December 02,2016","04:00 PM","NEW BANESWOR",99,R
"Friday,December 02,2016","04:00 PM","PUTALISADAK",43,R
"Friday,December 02,2016","04:00 PM","SAATDOBATO",28,R
"Friday,December 02,2016","04:00 PM","THAMEL",58,R
"Friday,December 02,2016","04:00 PM","THAPATHALI",78,R
"Friday,December 02,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Friday,December 02,2016","05:00 PM","BALKHU",54,R
"Friday,December 02,2016","05:00 PM","BOUDHA",83,R
"Friday,December 02,2016","05:00 PM","BUDANILKANTHA",37,R
"Friday,December 02,2016","05:00 PM","EKANTAKUNA",53,R
"Friday,December 02,2016","05:00 PM","GALKOPAKHA",69,R
"Friday,December 02,2016","05:00 PM","HATTISAR",56,R
"Friday,December 02,2016","05:00 PM","KALANKI",51,R
"Friday,December 02,2016","05:00 PM","KALIMATI",83,R
"Friday,December 02,2016","05:00 PM","KOTESHWOR",35,R
"Friday,December 02,2016","05:00 PM","NEW BANESWOR",99,R
"Friday,December 02,2016","05:00 PM","PUTALISADAK",43,R
"Friday,December 02,2016","05:00 PM","SAATDOBATO",28,R
"Friday,December 02,2016","05:00 PM","THAMEL",58,R
"Friday,December 02,2016","05:00 PM","THAPATHALI",78,R
"Friday,December 02,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Friday,December 02,2016","06:00 PM","BALKHU",54,R
"Friday,December 02,2016","06:00 PM","BOUDHA",83,R
"Friday,December 02,2016","06:00 PM","BUDANILKANTHA",38,R
"Friday,December 02,2016","06:00 PM","EKANTAKUNA",53,R
"Friday,December 02,2016","06:00 PM","GALKOPAKHA",69,R
"Friday,December 02,2016","06:00 PM","HATTISAR",57,R
"Friday,December 02,2016","06:00 PM","KALANKI",52,R
"Friday,December 02,2016","06:00 PM","KALIMATI",80,R
"Friday,December 02,2016","06:00 PM","KOTESHWOR",35,R
"Friday,December 02,2016","06:00 PM","NEW BANESWOR",101,R
"Friday,December 02,2016","06:00 PM","PUTALISADAK",44,R
"Friday,December 02,2016","06:00 PM","SAATDOBATO",29,R
"Friday,December 02,2016","06:00 PM","THAMEL",59,R
"Friday,December 02,2016","06:00 PM","THAPATHALI",79,R
"Friday,December 02,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Friday,December 02,2016","07:00 PM","BALKHU",54,R
"Friday,December 02,2016","07:00 PM","BOUDHA",83,R
"Friday,December 02,2016","07:00 PM","BUDANILKANTHA",38,R
"Friday,December 02,2016","07:00 PM","EKANTAKUNA",54,R
"Friday,December 02,2016","07:00 PM","GALKOPAKHA",69,R
"Friday,December 02,2016","07:00 PM","HATTISAR",57,R
"Friday,December 02,2016","07:00 PM","KALANKI",56,R
"Friday,December 02,2016","07:00 PM","KALIMATI",78,R
"Friday,December 02,2016","07:00 PM","KOTESHWOR",35,R
"Friday,December 02,2016","07:00 PM","NEW BANESWOR",104,R
"Friday,December 02,2016","07:00 PM","PUTALISADAK",44,R
"Friday,December 02,2016","07:00 PM","SAATDOBATO",29,R
"Friday,December 02,2016","07:00 PM","THAMEL",60,R
"Friday,December 02,2016","07:00 PM","THAPATHALI",80,R
"Friday,December 02,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Friday,December 02,2016","08:00 PM","BALKHU",55,R
"Friday,December 02,2016","08:00 PM","BOUDHA",86,R
"Friday,December 02,2016","08:00 PM","BUDANILKANTHA",38,R
"Friday,December 02,2016","08:00 PM","EKANTAKUNA",55,R
"Friday,December 02,2016","08:00 PM","GALKOPAKHA",70,R
"Friday,December 02,2016","08:00 PM","HATTISAR",57,R
"Friday,December 02,2016","08:00 PM","KALANKI",56,R
"Friday,December 02,2016","08:00 PM","KALIMATI",79,R
"Friday,December 02,2016","08:00 PM","KOTESHWOR",35,R
"Friday,December 02,2016","08:00 PM","NEW BANESWOR",105,R
"Friday,December 02,2016","08:00 PM","PUTALISADAK",44,R
"Friday,December 02,2016","08:00 PM","SAATDOBATO",29,R
"Friday,December 02,2016","08:00 PM","THAMEL",60,R
"Friday,December 02,2016","08:00 PM","THAPATHALI",81,R
"Friday,December 02,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Friday,December 02,2016","09:00 PM","BALKHU",56,R
"Friday,December 02,2016","09:00 PM","BOUDHA",86,R
"Friday,December 02,2016","09:00 PM","BUDANILKANTHA",38,R
"Friday,December 02,2016","09:00 PM","EKANTAKUNA",55,R
"Friday,December 02,2016","09:00 PM","GALKOPAKHA",70,R
"Friday,December 02,2016","09:00 PM","HATTISAR",58,R
"Friday,December 02,2016","09:00 PM","KALANKI",54,R
"Friday,December 02,2016","09:00 PM","KALIMATI",81,R
"Friday,December 02,2016","09:00 PM","KOTESHWOR",35,R
"Friday,December 02,2016","09:00 PM","NEW BANESWOR",105,R
"Friday,December 02,2016","09:00 PM","PUTALISADAK",45,R
"Friday,December 02,2016","09:00 PM","SAATDOBATO",28,R
"Friday,December 02,2016","09:00 PM","THAMEL",60,R
"Friday,December 02,2016","09:00 PM","THAPATHALI",83,R
"Friday,December 02,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Friday,December 02,2016","10:00 PM","BALKHU",56,R
"Friday,December 02,2016","10:00 PM","BOUDHA",84,R
"Friday,December 02,2016","10:00 PM","BUDANILKANTHA",38,R
"Friday,December 02,2016","10:00 PM","EKANTAKUNA",54,R
"Friday,December 02,2016","10:00 PM","GALKOPAKHA",69,R
"Friday,December 02,2016","10:00 PM","HATTISAR",58,R
"Friday,December 02,2016","10:00 PM","KALANKI",54,R
"Friday,December 02,2016","10:00 PM","KALIMATI",83,R
"Friday,December 02,2016","10:00 PM","KOTESHWOR",36,R
"Friday,December 02,2016","10:00 PM","NEW BANESWOR",105,R
"Friday,December 02,2016","10:00 PM","PUTALISADAK",45,R
"Friday,December 02,2016","10:00 PM","SAATDOBATO",28,R
"Friday,December 02,2016","10:00 PM","THAMEL",61,R
"Friday,December 02,2016","10:00 PM","THAPATHALI",83,R
"Friday,December 02,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Saturday,December 03,2016","11:00 PM","BALKHU",56,R
"Saturday,December 03,2016","11:00 PM","BOUDHA",83,R
"Saturday,December 03,2016","11:00 PM","BUDANILKANTHA",38,R
"Saturday,December 03,2016","11:00 PM","EKANTAKUNA",54,R
"Saturday,December 03,2016","11:00 PM","GALKOPAKHA",69,R
"Saturday,December 03,2016","11:00 PM","HATTISAR",57,R
"Saturday,December 03,2016","11:00 PM","KALANKI",54,R
"Saturday,December 03,2016","11:00 PM","KALIMATI",85,R
"Saturday,December 03,2016","11:00 PM","KOTESHWOR",36,R
"Saturday,December 03,2016","11:00 PM","NEW BANESWOR",105,R
"Saturday,December 03,2016","11:00 PM","PUTALISADAK",45,R
"Saturday,December 03,2016","11:00 PM","SAATDOBATO",28,R
"Saturday,December 03,2016","11:00 PM","THAMEL",61,R
"Saturday,December 03,2016","11:00 PM","THAPATHALI",83,R
"Saturday,December 03,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Saturday,December 03,2016","11:00 PM","BALKHU",56,R
"Saturday,December 03,2016","11:00 PM","BOUDHA",83,R
"Saturday,December 03,2016","11:00 PM","BUDANILKANTHA",38,R
"Saturday,December 03,2016","11:00 PM","EKANTAKUNA",54,R
"Saturday,December 03,2016","11:00 PM","GALKOPAKHA",69,R
"Saturday,December 03,2016","11:00 PM","HATTISAR",57,R
"Saturday,December 03,2016","11:00 PM","KALANKI",54,R
"Saturday,December 03,2016","11:00 PM","KALIMATI",85,R
"Saturday,December 03,2016","11:00 PM","KOTESHWOR",36,R
"Saturday,December 03,2016","11:00 PM","NEW BANESWOR",105,R
"Saturday,December 03,2016","11:00 PM","PUTALISADAK",45,R
"Saturday,December 03,2016","11:00 PM","SAATDOBATO",28,R
"Saturday,December 03,2016","11:00 PM","THAMEL",61,R
"Saturday,December 03,2016","11:00 PM","THAPATHALI",83,R
"Saturday,December 03,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Saturday,December 03,2016","11:00 PM","BALKHU",56,R
"Saturday,December 03,2016","11:00 PM","BOUDHA",83,R
"Saturday,December 03,2016","11:00 PM","BUDANILKANTHA",38,R
"Saturday,December 03,2016","11:00 PM","EKANTAKUNA",54,R
"Saturday,December 03,2016","11:00 PM","GALKOPAKHA",69,R
"Saturday,December 03,2016","11:00 PM","HATTISAR",57,R
"Saturday,December 03,2016","11:00 PM","KALANKI",54,R
"Saturday,December 03,2016","11:00 PM","KALIMATI",85,R
"Saturday,December 03,2016","11:00 PM","KOTESHWOR",36,R
"Saturday,December 03,2016","11:00 PM","NEW BANESWOR",105,R
"Saturday,December 03,2016","11:00 PM","PUTALISADAK",45,R
"Saturday,December 03,2016","11:00 PM","SAATDOBATO",28,R
"Saturday,December 03,2016","11:00 PM","THAMEL",61,R
"Saturday,December 03,2016","11:00 PM","THAPATHALI",83,R
"Saturday,December 03,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Saturday,December 03,2016","11:00 PM","BALKHU",56,R
"Saturday,December 03,2016","11:00 PM","BOUDHA",83,R
"Saturday,December 03,2016","11:00 PM","BUDANILKANTHA",38,R
"Saturday,December 03,2016","11:00 PM","EKANTAKUNA",54,R
"Saturday,December 03,2016","11:00 PM","GALKOPAKHA",69,R
"Saturday,December 03,2016","11:00 PM","HATTISAR",57,R
"Saturday,December 03,2016","11:00 PM","KALANKI",54,R
"Saturday,December 03,2016","11:00 PM","KALIMATI",85,R
"Saturday,December 03,2016","11:00 PM","KOTESHWOR",36,R
"Saturday,December 03,2016","11:00 PM","NEW BANESWOR",105,R
"Saturday,December 03,2016","11:00 PM","PUTALISADAK",45,R
"Saturday,December 03,2016","11:00 PM","SAATDOBATO",28,R
"Saturday,December 03,2016","11:00 PM","THAMEL",61,R
"Saturday,December 03,2016","11:00 PM","THAPATHALI",83,R
"Saturday,December 03,2016","01:00 PM","THE BRITISH SCHOOL",44,R
"Saturday,December 03,2016","11:00 PM","BALKHU",56,R
"Saturday,December 03,2016","11:00 PM","BOUDHA",83,R
"Saturday,December 03,2016","11:00 PM","BUDANILKANTHA",38,R
"Saturday,December 03,2016","11:00 PM","EKANTAKUNA",54,R
"Saturday,December 03,2016","11:00 PM","GALKOPAKHA",69,R
"Saturday,December 03,2016","11:00 PM","HATTISAR",57,R
"Saturday,December 03,2016","11:00 PM","KALANKI",54,R
"Saturday,December 03,2016","11:00 PM","KALIMATI",85,R
"Saturday,December 03,2016","11:00 PM","KOTESHWOR",36,R
"Saturday,December 03,2016","11:00 PM","NEW BANESWOR",105,R
"Saturday,December 03,2016","11:00 PM","PUTALISADAK",45,R
"Saturday,December 03,2016","11:00 PM","SAATDOBATO",28,R
"Saturday,December 03,2016","11:00 PM","THAMEL",61,R
"Saturday,December 03,2016","11:00 PM","THAPATHALI",83,R
"Saturday,December 03,2016","01:00 PM","THE BRITISH SCHOOL",44,R
